Incident #,Incident City,Incident Date,Incident Description,Incident Type,Incident Type Code,Incident ZipCode,Station,Station City,Station ZipCode,Distance,Incident Position,Station Position,Time to Arrival (s),Time to Dispatch (s),Time to Dispatch Target (s),Time to En Route (s),Time to En Route Target (s),Day,Month,Year,Time,Dispatch Time/Target Ratio,En Route Time/Target Ratio
21047981,Atlanta,2022-01-11 20:25:00,Detailed description of the incident #21047981,Fire Related,F3A,30324,AFRD Station 29,Atlanta,30324,1.236949279,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,60,240,0,300,11,1,2022,20:25:00,25.0%,0.0%
21059445,Atlanta,2022-02-19 09:17:00,Detailed description of the incident #21059445,Fire Related,F33D,30314,AFRD Station 16,Atlanta,30314,0.652691262,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,180,240,60,300,19,2,2022,09:17:00,75.0%,20.0%
21076781,Atlanta,2022-05-01 04:05:00,Detailed description of the incident #21076781,Gas Related,F93,30331,AFRD Station 9,Atlanta,30331,1.462771148,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),600,60,240,60,300,1,5,2022,04:05:00,25.0%,20.0%
21078844,Atlanta,2022-05-11 09:37:00,Detailed description of the incident #21078844,Fire Related,F3A,30312,AFRD Station 10,Atlanta,30312,0.301747431,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,60,240,60,300,11,5,2022,09:37:00,25.0%,20.0%
21091102,Atlanta,2022-06-16 17:06:00,Detailed description of the incident #21091102,Fire Related,F3A,30312,AFRD Station 4,Atlanta,30312,0.8388175,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),60,60,240,60,300,16,6,2022,17:06:00,25.0%,20.0%
22003110,Atlanta,2022-07-14 08:53:00,Detailed description of the incident #22003110,Fire Related,F35,30312,AFRD Station 4,Atlanta,30312,0.636061063,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,180,240,120,300,14,7,2022,08:53:00,75.0%,40.0%
21000525,Atlanta,2021-11-09 13:38:00,Detailed description of the incident #21000525,Fire Related,F35,30312,AFRD Station 4,Atlanta,30312,0.862699803,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,60,240,60,300,9,11,2021,13:38:00,25.0%,20.0%
21005305,Atlanta,2021-11-28 11:41:00,Detailed description of the incident #21005305,Fire Related,F35,30311,AFRD Station 25,Atlanta,30311,0.898319149,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),600,120,240,0,300,28,11,2021,11:41:00,50.0%,0.0%
21007875,Atlanta,2021-12-08 01:33:00,Detailed description of the incident #21007875,Fire Related,F3A,30312,AFRD Station 10,Atlanta,30312,0.555623005,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,60,240,60,300,8,12,2021,01:33:00,25.0%,20.0%
21010445,Atlanta,2021-12-17 01:40:00,Detailed description of the incident #21010445,Fire Related,F3A,30324,AFRD Station 29,Atlanta,30324,0.219682662,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),540,60,240,60,300,17,12,2021,01:40:00,25.0%,20.0%
21056141,Atlanta,2022-02-08 13:00:00,Detailed description of the incident #21056141,Fire Related,F3A,30324,AFRD Station 29,Atlanta,30324,0.574686108,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,120,240,0,300,8,2,2022,13:00:00,50.0%,0.0%
21056624,Atlanta,2022-02-10 08:03:00,Detailed description of the incident #21056624,Fire Related,F3A,30318,AFRD Station 8,Atlanta,30318,1.032885328,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,180,240,120,300,10,2,2022,08:03:00,75.0%,40.0%
21059460,Atlanta,2022-02-19 10:23:00,Detailed description of the incident #21059460,Fire Related,F3A,30315,AFRD Station 30,Atlanta,30315,1.515769702,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),120,120,240,60,300,19,2,2022,10:23:00,50.0%,20.0%
21074139,Atlanta,2022-04-19 11:57:00,Detailed description of the incident #21074139,Fire Related,F3A,30312,AFRD Station 4,Atlanta,30312,0.281196095,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,120,240,60,300,19,4,2022,11:57:00,50.0%,20.0%
21077281,Atlanta,2022-05-03 11:09:00,Detailed description of the incident #21077281,Fire Related,F3A,30305,AFRD Station 21,Atlanta,30305,0.577503149,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,60,240,60,300,3,5,2022,11:09:00,25.0%,20.0%
21042047,Atlanta,2021-12-21 13:16:00,Detailed description of the incident #21042047,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,1.071219397,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,60,240,0,300,21,12,2021,13:16:00,25.0%,0.0%
21052768,Atlanta,2022-01-27 18:49:00,Detailed description of the incident #21052768,Fire Related,F3A,30314,AFRD Station 16,Atlanta,30314,0.50728911,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),120,60,240,60,300,27,1,2022,18:49:00,25.0%,20.0%
21061041,Atlanta,2022-02-24 22:23:00,Detailed description of the incident #21061041,Fire Related,F3A,30363,AFRD Station 11,Atlanta,30363,0.992905529,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,120,240,0,300,24,2,2022,22:23:00,50.0%,0.0%
21077011,Atlanta,2022-05-02 06:23:00,Detailed description of the incident #21077011,Fire Related,F3A,30309,AFRD Station 15,Atlanta,30309,0.805384911,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,120,240,60,300,2,5,2022,06:23:00,50.0%,20.0%
21087443,Atlanta,2022-05-30 20:49:00,Detailed description of the incident #21087443,Fire Related,F3A,30306,AFRD Station 19,Atlanta,30306,0.686294246,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,0,240,120,300,30,5,2022,20:49:00,0.0%,40.0%
21803282,Atlanta,2021-12-28 05:47:00,Detailed description of the incident #21803282,Gas Related,F93,30337,AFRD Station 32 (new),Atlanta,30337,0.615459087,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),780,180,240,60,300,28,12,2021,05:47:00,75.0%,20.0%
22004157,Atlanta,2022-07-18 15:01:00,Detailed description of the incident #22004157,Gas Related,F93,30316,AFRD Station 13,Atlanta,30316,0.856579455,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,60,240,60,300,18,7,2022,15:01:00,25.0%,20.0%
21003921,Atlanta,2021-11-23 04:16:00,Detailed description of the incident #21003921,Fire Related,F3A,30324,AFRD Station 29,Atlanta,30324,0.896501702,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,120,300,23,11,2021,04:16:00,25.0%,40.0%
21058399,Atlanta,2022-02-15 22:32:00,Detailed description of the incident #21058399,Fire Related,F33A,30305,AFRD Station 21,Atlanta,30305,0.713134383,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,120,240,60,300,15,2,2022,22:32:00,50.0%,20.0%
21061705,Atlanta,2022-02-27 15:15:00,Detailed description of the incident #21061705,Fire Related,F3A,30312,AFRD Station 4,Atlanta,30312,0.833777668,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,180,240,0,300,27,2,2022,15:15:00,75.0%,0.0%
21063348,Atlanta,2022-03-05 23:25:00,Detailed description of the incident #21063348,Fire Related,F3A,30312,AFRD Station 4,Atlanta,30312,0.737035029,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,0,240,120,300,5,3,2022,23:25:00,0.0%,40.0%
21069120,Atlanta,2022-03-29 10:56:00,Detailed description of the incident #21069120,Fire Related,F3A,30314,AFRD Station 16,Atlanta,30314,1.355540182,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,180,240,0,300,29,3,2022,10:56:00,75.0%,0.0%
21071091,Atlanta,2022-04-06 12:46:00,Detailed description of the incident #21071091,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,1.042182414,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,120,240,60,300,6,4,2022,12:46:00,50.0%,20.0%
21077767,Atlanta,2022-05-05 20:33:00,Detailed description of the incident #21077767,Fire Related,F3A,30318,AFRD Station 38,Atlanta,30318,1.103179395,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,120,240,60,300,5,5,2022,20:33:00,50.0%,20.0%
21080812,Atlanta,2022-05-20 09:53:00,Detailed description of the incident #21080812,Fire Related,F3A,30363,AFRD Station 11,Atlanta,30363,1.127078194,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,60,240,0,300,20,5,2022,09:53:00,25.0%,0.0%
21081105,Atlanta,2022-05-21 16:06:00,Detailed description of the incident #21081105,Fire Related,F3A,30318,AFRD Station 28,Atlanta,30318,0.630166966,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,0,240,60,300,21,5,2022,16:06:00,0.0%,20.0%
21089472,Atlanta,2022-06-09 09:02:00,Detailed description of the incident #21089472,Fire Related,F34,30313,AFRD Station 1,Atlanta,30313,2.473611052,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),120,420,240,0,300,9,6,2022,09:02:00,175.0%,0.0%
21092148,Atlanta,2022-06-21 00:03:00,Detailed description of the incident #21092148,Fire Related,F3A,30312,AFRD Station 4,Atlanta,30312,0.735798591,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,120,240,120,300,21,6,2022,00:03:00,50.0%,40.0%
21093427,Atlanta,2022-06-27 01:57:00,Detailed description of the incident #21093427,Fire Related,F3A,30306,AFRD Station 19,Atlanta,30306,0.71251466,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),540,60,240,120,300,27,6,2022,01:57:00,25.0%,40.0%
22004820,Atlanta,2022-07-21 23:55:00,Detailed description of the incident #22004820,Gas Related,F93,30324,AFRD Station 29,Atlanta,30324,1.053246383,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,120,240,60,300,21,7,2022,23:55:00,50.0%,20.0%
21042026,Atlanta,2021-12-21 11:35:00,Detailed description of the incident #21042026,Fire Related,F3A,30305,AFRD Station 21,Atlanta,30305,0.671179774,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,60,300,21,12,2021,11:35:00,25.0%,20.0%
21042583,Atlanta,2021-12-23 09:55:00,Detailed description of the incident #21042583,Fire Related,F3A,30316,AFRD Station 13,Atlanta,30316,0.100765638,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,120,240,60,300,23,12,2021,09:55:00,50.0%,20.0%
21048187,Atlanta,2022-01-12 16:37:00,Detailed description of the incident #21048187,Fire Related,F3A,30312,AFRD Station 4,Atlanta,30312,0.737035029,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,120,240,0,300,12,1,2022,16:37:00,50.0%,0.0%
21056855,Atlanta,2022-02-10 23:05:00,Detailed description of the incident #21056855,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.472817677,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,60,300,10,2,2022,23:05:00,25.0%,20.0%
21059235,Atlanta,2022-02-18 16:26:00,Detailed description of the incident #21059235,Fire Related,F3A,30324,AFRD Station 29,Atlanta,30324,1.152206844,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,0,240,60,300,18,2,2022,16:26:00,0.0%,20.0%
21067078,Atlanta,2022-03-20 20:59:00,Detailed description of the incident #21067078,Fire Related,F3A,30309,AFRD Station 15,Atlanta,30309,0.406324693,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),600,120,240,0,300,20,3,2022,20:59:00,50.0%,0.0%
22006447,Atlanta,2022-07-30 13:47:00,Detailed description of the incident #22006447,Fire Related,F35,30315,AFRD Station 2,Atlanta,30315,4.279225084,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),540,300,240,60,300,30,7,2022,13:47:00,125.0%,20.0%
21000696,Atlanta,2021-11-10 10:40:00,Detailed description of the incident #21000696,Fire Related,F34,30331,AFRD Station 31,Atlanta,30331,1.937726158,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),60,60,240,540,300,10,11,2021,10:40:00,25.0%,180.0%
21003266,Atlanta,2021-11-20 20:21:00,Detailed description of the incident #21003266,Fire Related,F33G,30318,AFRD Station 23,Atlanta,30318,3.574637295,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,660,240,0,300,20,11,2021,20:21:00,275.0%,0.0%
21005745,Atlanta,2021-11-30 03:28:00,Detailed description of the incident #21005745,Fire Related,F35,30309,AFRD Station 15,Atlanta,30309,0.749709532,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,180,240,60,300,30,11,2021,03:28:00,75.0%,20.0%
21010616,Atlanta,2021-12-17 15:55:00,Detailed description of the incident #21010616,Fire Related,F35,30307,AFRD Station 12,Atlanta,30307,0.743422144,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,60,240,60,300,17,12,2021,15:55:00,25.0%,20.0%
21048041,Atlanta,2022-01-12 05:46:00,Detailed description of the incident #21048041,Fire Related,F33G,30305,AFRD Station 21,Atlanta,30305,2.107662857,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),660,60,240,120,300,12,1,2022,05:46:00,25.0%,40.0%
21048340,Atlanta,2022-01-13 08:02:00,Detailed description of the incident #21048340,check and advise,F95,30307,AFRD Station 12,Atlanta,30307,0.379068944,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,180,240,60,300,13,1,2022,08:02:00,75.0%,20.0%
21055426,Atlanta,2022-02-05 22:35:00,Detailed description of the incident #21055426,Fire Related,F34,30314,AFRD Station 16,Atlanta,30314,0.884558996,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,60,300,5,2,2022,22:35:00,25.0%,20.0%
21056709,Atlanta,2022-02-10 13:25:00,Detailed description of the incident #21056709,Fire Related,F3A,30317,AFRD Station 18,Atlanta,30317,0.673906619,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,360,240,60,300,10,2,2022,13:25:00,150.0%,20.0%
21057996,Atlanta,2022-02-14 16:06:00,Detailed description of the incident #21057996,Fire Related,F34,30316,AFRD Station 13,Atlanta,30316,1.830749164,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,60,240,60,300,14,2,2022,16:06:00,25.0%,20.0%
21059377,Atlanta,2022-02-19 01:41:00,Detailed description of the incident #21059377,Fire Related,F3A,30331,AFRD Station 9,Atlanta,30331,1.163395315,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,60,240,60,300,19,2,2022,01:41:00,25.0%,20.0%
21062695,Atlanta,2022-03-03 13:42:00,Detailed description of the incident #21062695,Fire Related,F35,30312,AFRD Station 10,Atlanta,30312,1.250114169,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,180,240,60,300,3,3,2022,13:42:00,75.0%,20.0%
21064157,Atlanta,2022-03-09 08:26:00,Detailed description of the incident #21064157,Fire Related,F33G,30315,AFRD Station 30,Atlanta,30315,0.550936128,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,120,240,60,300,9,3,2022,08:26:00,50.0%,20.0%
21094048,Atlanta,2022-06-29 11:27:00,Detailed description of the incident #21094048,Fire Related,F3A,30312,AFRD Station 4,Atlanta,30312,0.471801692,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,60,240,0,300,29,6,2022,11:27:00,25.0%,0.0%
21000882,Atlanta,2021-11-11 07:14:00,Detailed description of the incident #21000882,Fire Related,F3A,30313,AFRD Station 1,Atlanta,30313,1.780891568,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,60,240,60,300,11,11,2021,07:14:00,25.0%,20.0%
21055858,Atlanta,2022-02-07 13:03:00,Detailed description of the incident #21055858,Fire Related,F3A,30331,AFRD Station 31,Atlanta,30331,1.567172822,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,120,240,120,300,7,2,2022,13:03:00,50.0%,40.0%
21058683,Atlanta,2022-02-16 22:24:00,Detailed description of the incident #21058683,Fire Related,F3A,30324,AFRD Station 29,Atlanta,30324,0.872084641,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),0,2700,240,0,300,16,2,2022,22:24:00,1125.0%,0.0%
21077726,Atlanta,2022-05-05 16:05:00,Detailed description of the incident #21077726,Fire Related,F33D,30318,AFRD Station 28,Atlanta,30318,1.299242695,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,180,240,0,300,5,5,2022,16:05:00,75.0%,0.0%
21004918,Atlanta,2021-11-26 23:29:00,Detailed description of the incident #21004918,Fire Related,F3A,30318,AFRD Station 23,Atlanta,30318,0.851811388,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,0,240,120,300,26,11,2021,23:29:00,0.0%,40.0%
21008268,Atlanta,2021-12-09 15:21:00,Detailed description of the incident #21008268,Fire Related,F3A,30312,AFRD Station 10,Atlanta,30312,0.124198635,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),60,120,240,120,300,9,12,2021,15:21:00,50.0%,40.0%
21060876,Atlanta,2022-02-24 12:09:00,Detailed description of the incident #21060876,Fire Related,F3A,30363,AFRD Station 11,Atlanta,30363,1.023315402,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),600,0,240,60,300,24,2,2022,12:09:00,0.0%,20.0%
21062624,Atlanta,2022-03-03 06:49:00,Detailed description of the incident #21062624,Fire Related,F33D,30314,AFRD Station 16,Atlanta,30314,0.892202158,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,120,240,60,300,3,3,2022,06:49:00,50.0%,20.0%
21072989,Atlanta,2022-04-14 13:22:00,Detailed description of the incident #21072989,Fire Related,F3A,30306,AFRD Station 19,Atlanta,30306,1.105294427,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),540,240,240,60,300,14,4,2022,13:22:00,100.0%,20.0%
21075881,Atlanta,2022-04-27 12:19:00,Detailed description of the incident #21075881,Fire Related,F3A,30317,AFRD Station 18,Atlanta,30317,0.851905354,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,60,240,60,300,27,4,2022,12:19:00,25.0%,20.0%
21080389,Atlanta,2022-05-18 12:25:00,Detailed description of the incident #21080389,Fire Related,F3A,30309,AFRD Station 15,Atlanta,30309,0.263982586,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,60,240,60,300,18,5,2022,12:25:00,25.0%,20.0%
21094298,Atlanta,2022-06-30 11:04:00,Detailed description of the incident #21094298,Fire Related,F33B,30313,AFRD Station 1,Atlanta,30313,2.972902086,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,120,240,0,300,30,6,2022,11:04:00,50.0%,0.0%
21805736,Atlanta,2022-04-11 06:30:00,Detailed description of the incident #21805736,Fire Related,F3A,30337,AFRD Station 32 (new),Atlanta,30337,0.583101513,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),540,120,240,120,300,11,4,2022,06:30:00,50.0%,40.0%
22006279,Atlanta,2022-07-29 17:13:00,Detailed description of the incident #22006279,Fire Related,F3A,30305,AFRD Station 21,Atlanta,30305,0.495928558,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),540,60,240,60,300,29,7,2022,17:13:00,25.0%,20.0%
21008878,Atlanta,2021-12-11 15:58:00,Detailed description of the incident #21008878,Fire Related,F3A,30306,AFRD Station 19,Atlanta,30306,0.668909994,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,240,240,60,300,11,12,2021,15:58:00,100.0%,20.0%
21046207,Atlanta,2022-01-05 14:08:00,Detailed description of the incident #21046207,Fire Related,F33MR,30318,AFRD Station 38,Atlanta,30318,0.761938017,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,120,240,60,300,5,1,2022,14:08:00,50.0%,20.0%
21053110,Atlanta,2022-01-28 23:38:00,Detailed description of the incident #21053110,Fire Related,F3A,30312,AFRD Station 4,Atlanta,30312,0.8388175,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,60,240,120,300,28,1,2022,23:38:00,25.0%,40.0%
21058912,Atlanta,2022-02-17 15:51:00,Detailed description of the incident #21058912,Fire Related,F3A,30318,AFRD Station 23,Atlanta,30318,1.139961696,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,240,240,120,300,17,2,2022,15:51:00,100.0%,40.0%
21059738,Atlanta,2022-02-20 07:03:00,Detailed description of the incident #21059738,Fire Related,F41F,30309,AFRD Station 15,Atlanta,30309,0.595729405,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),0,120,240,0,300,20,2,2022,07:03:00,50.0%,0.0%
21072331,Atlanta,2022-04-11 13:58:00,Detailed description of the incident #21072331,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.64175288,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,120,240,60,300,11,4,2022,13:58:00,50.0%,20.0%
21076280,Atlanta,2022-04-29 07:16:00,Detailed description of the incident #21076280,Fire Related,F35,30315,AFRD Station 30,Atlanta,30315,1.091430156,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,360,240,120,300,29,4,2022,07:16:00,150.0%,40.0%
21077957,Atlanta,2022-05-06 17:45:00,Detailed description of the incident #21077957,Fire Related,F35,30324,AFRD Station 29,Atlanta,30324,0.777931333,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,60,240,60,300,6,5,2022,17:45:00,25.0%,20.0%
