Country,Incident #,Incident City,Incident Date,Incident Description,Incident Type,Incident Type Code,Incident ZipCode,State,Station,Station City,Station ZipCode,Distance,Incident Position,Station Position,Time to Arrival (s),Time to Dispatch (s),Time to Dispatch Target (s),Time to En Route (s),Time to En Route Target (s)
United States,21067078,Atlanta,3/20/2022 8:59:00 PM,Detailed description of the incident #21067078,fire alarm (assembly),F3A,30309,GA,AFRD Station 15,Atlanta,30309,0.406324693,Point,Point,600,120,240,0,300
United States,22006447,Atlanta,7/30/2022 1:47:00 PM,Detailed description of the incident #22006447,grass/brush fire/outside burning,F35,30315,GA,AFRD Station 2,Atlanta,30315,4.279225084,Point,Point,540,300,240,60,300
United States,21000696,Atlanta,11/10/2021 10:40:00 AM,Detailed description of the incident #21000696,vehicle fire,F34,30331,GA,AFRD Station 31,Atlanta,30331,1.937726158,Point,Point,60,60,240,540,300
United States,21003266,Atlanta,11/20/2021 8:21:00 PM,Detailed description of the incident #21003266,fire (garbage/trash/dumpster),F33G,30318,GA,AFRD Station 23,Atlanta,30318,3.574637295,Point,Point,300,660,240,0,300
United States,21005745,Atlanta,11/30/2021 3:28:00 AM,Detailed description of the incident #21005745,grass/brush fire/outside burning,F35,30309,GA,AFRD Station 15,Atlanta,30309,0.749709532,Point,Point,300,180,240,60,300
United States,21010616,Atlanta,12/17/2021 3:55:00 PM,Detailed description of the incident #21010616,grass/brush fire/outside burning,F35,30307,GA,AFRD Station 12,Atlanta,30307,0.743422144,Point,Point,300,60,240,60,300
United States,21048041,Atlanta,1/12/2022 5:46:00 AM,Detailed description of the incident #21048041,fire (garbage/trash/dumpster),F33G,30305,GA,AFRD Station 21,Atlanta,30305,2.107662857,Point,Point,660,60,240,120,300
United States,21048340,Atlanta,1/13/2022 8:02:00 AM,Detailed description of the incident #21048340,check and advise,F95,30307,GA,AFRD Station 12,Atlanta,30307,0.379068944,Point,Point,180,180,240,60,300
United States,21055426,Atlanta,2/5/2022 10:35:00 PM,Detailed description of the incident #21055426,vehicle fire,F34,30314,GA,AFRD Station 16,Atlanta,30314,0.884558996,Point,Point,420,60,240,60,300
United States,21056709,Atlanta,2/10/2022 1:25:00 PM,Detailed description of the incident #21056709,fire alarm (assembly),F3A,30317,GA,AFRD Station 18,Atlanta,30317,0.673906619,Point,Point,240,360,240,60,300
United States,21057996,Atlanta,2/14/2022 4:06:00 PM,Detailed description of the incident #21057996,vehicle fire,F34,30316,GA,AFRD Station 13,Atlanta,30316,1.830749164,Point,Point,300,60,240,60,300
United States,21059377,Atlanta,2/19/2022 1:41:00 AM,Detailed description of the incident #21059377,fire alarm (assembly),F3A,30331,GA,AFRD Station 9,Atlanta,30331,1.163395315,Point,Point,300,60,240,60,300
United States,21062695,Atlanta,3/3/2022 1:42:00 PM,Detailed description of the incident #21062695,grass/brush fire/outside burning,F35,30312,GA,AFRD Station 10,Atlanta,30312,1.250114169,Point,Point,300,180,240,60,300
United States,21064157,Atlanta,3/9/2022 8:26:00 AM,Detailed description of the incident #21064157,fire (garbage/trash/dumpster),F33G,30315,GA,AFRD Station 30,Atlanta,30315,0.550936128,Point,Point,360,120,240,60,300
United States,21094048,Atlanta,6/29/2022 11:27:00 AM,Detailed description of the incident #21094048,fire alarm (assembly),F3A,30312,GA,AFRD Station 4,Atlanta,30312,0.471801692,Point,Point,240,60,240,0,300
United States,21000882,Atlanta,11/11/2021 7:14:00 AM,Detailed description of the incident #21000882,fire alarm (assembly),F3A,30313,GA,AFRD Station 1,Atlanta,30313,1.780891568,Point,Point,300,60,240,60,300
United States,21055858,Atlanta,2/7/2022 1:03:00 PM,Detailed description of the incident #21055858,fire alarm (assembly),F3A,30331,GA,AFRD Station 31,Atlanta,30331,1.567172822,Point,Point,480,120,240,120,300
United States,21058683,Atlanta,2/16/2022 10:24:00 PM,Detailed description of the incident #21058683,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.872084641,Point,Point,0,2700,240,0,300
United States,21077726,Atlanta,5/5/2022 4:05:00 PM,Detailed description of the incident #21077726,fire (dwelling) (city only),F33D,30318,GA,AFRD Station 28,Atlanta,30318,1.299242695,Point,Point,300,180,240,0,300
United States,21004918,Atlanta,11/26/2021 11:29:00 PM,Detailed description of the incident #21004918,fire alarm (assembly),F3A,30318,GA,AFRD Station 23,Atlanta,30318,0.851811388,Point,Point,240,0,240,120,300
United States,21008268,Atlanta,12/9/2021 3:21:00 PM,Detailed description of the incident #21008268,fire alarm (assembly),F3A,30312,GA,AFRD Station 10,Atlanta,30312,0.124198635,Point,Point,60,120,240,120,300
United States,21060876,Atlanta,2/24/2022 12:09:00 PM,Detailed description of the incident #21060876,fire alarm (assembly),F3A,30363,GA,AFRD Station 11,Atlanta,30363,1.023315402,Point,Point,600,0,240,60,300
United States,21062624,Atlanta,3/3/2022 6:49:00 AM,Detailed description of the incident #21062624,fire (dwelling) (city only),F33D,30314,GA,AFRD Station 16,Atlanta,30314,0.892202158,Point,Point,420,120,240,60,300
United States,21072989,Atlanta,4/14/2022 1:22:00 PM,Detailed description of the incident #21072989,fire alarm (assembly),F3A,30306,GA,AFRD Station 19,Atlanta,30306,1.105294427,Point,Point,540,240,240,60,300
United States,21075881,Atlanta,4/27/2022 12:19:00 PM,Detailed description of the incident #21075881,fire alarm (assembly),F3A,30317,GA,AFRD Station 18,Atlanta,30317,0.851905354,Point,Point,300,60,240,60,300
United States,21080389,Atlanta,5/18/2022 12:25:00 PM,Detailed description of the incident #21080389,fire alarm (assembly),F3A,30309,GA,AFRD Station 15,Atlanta,30309,0.263982586,Point,Point,240,60,240,60,300
United States,21094298,Atlanta,6/30/2022 11:04:00 AM,Detailed description of the incident #21094298,fire (business),F33B,30313,GA,AFRD Station 1,Atlanta,30313,2.972902086,Point,Point,240,120,240,0,300
United States,21805736,Atlanta,4/11/2022 6:30:00 AM,Detailed description of the incident #21805736,fire alarm (assembly),F3A,30337,GA,AFRD Station 32 (new),Atlanta,30337,0.583101513,Point,Point,540,120,240,120,300
United States,22006279,Atlanta,7/29/2022 5:13:00 PM,Detailed description of the incident #22006279,fire alarm (assembly),F3A,30305,GA,AFRD Station 21,Atlanta,30305,0.495928558,Point,Point,540,60,240,60,300
United States,21008878,Atlanta,12/11/2021 3:58:00 PM,Detailed description of the incident #21008878,fire alarm (assembly),F3A,30306,GA,AFRD Station 19,Atlanta,30306,0.668909994,Point,Point,480,240,240,60,300
United States,21046207,Atlanta,1/5/2022 2:08:00 PM,Detailed description of the incident #21046207,fire - midrise structure (city only),F33MR,30318,GA,AFRD Station 38,Atlanta,30318,0.761938017,Point,Point,360,120,240,60,300
United States,21053110,Atlanta,1/28/2022 11:38:00 PM,Detailed description of the incident #21053110,fire alarm (assembly),F3A,30312,GA,AFRD Station 4,Atlanta,30312,0.838817500,Point,Point,360,60,240,120,300
United States,21058912,Atlanta,2/17/2022 3:51:00 PM,Detailed description of the incident #21058912,fire alarm (assembly),F3A,30318,GA,AFRD Station 23,Atlanta,30318,1.139961696,Point,Point,420,240,240,120,300
United States,21059738,Atlanta,2/20/2022 7:03:00 AM,Detailed description of the incident #21059738,auto accident involving fire vehicle,F41F,30309,GA,AFRD Station 15,Atlanta,30309,0.595729405,Point,Point,0,120,240,0,300
United States,21072331,Atlanta,4/11/2022 1:58:00 PM,Detailed description of the incident #21072331,fire alarm (assembly),F3A,30310,GA,AFRD Station 7,Atlanta,30310,0.641752880,Point,Point,300,120,240,60,300
United States,21076280,Atlanta,4/29/2022 7:16:00 AM,Detailed description of the incident #21076280,grass/brush fire/outside burning,F35,30315,GA,AFRD Station 30,Atlanta,30315,1.091430156,Point,Point,180,360,240,120,300
United States,21077957,Atlanta,5/6/2022 5:45:00 PM,Detailed description of the incident #21077957,grass/brush fire/outside burning,F35,30324,GA,AFRD Station 29,Atlanta,30324,0.777931333,Point,Point,300,60,240,60,300
United States,21089023,Atlanta,6/7/2022 1:16:00 AM,Detailed description of the incident #21089023,fire alarm (assembly),F3A,30312,GA,AFRD Station 4,Atlanta,30312,0.779826768,Point,Point,240,180,240,120,300
United States,21093617,Atlanta,6/27/2022 9:20:00 PM,Detailed description of the incident #21093617,vehicle fire,F34,30312,GA,AFRD Station 4,Atlanta,30312,0.939662143,Point,Point,420,180,240,120,300
United States,22004886,Atlanta,7/22/2022 9:11:00 AM,Detailed description of the incident #22004886,fire alarm (assembly),F3A,30363,GA,AFRD Station 11,Atlanta,30363,0.913700112,Point,Point,300,60,240,0,300
United States,21000740,Atlanta,11/10/2021 1:38:00 PM,Detailed description of the incident #21000740,fire alarm (assembly),F3A,30305,GA,AFRD Station 21,Atlanta,30305,2.460965381,Point,Point,360,180,240,60,300
United States,21050428,Atlanta,1/20/2022 7:41:00 AM,Detailed description of the incident #21050428,grass/brush fire/outside burning,F35,30326,GA,AFRD Station 3,Atlanta,30326,0.291016758,Point,Point,360,120,240,60,300
United States,21051846,Atlanta,1/24/2022 5:55:00 PM,Detailed description of the incident #21051846,fire alarm (assembly),F3A,30314,GA,AFRD Station 16,Atlanta,30314,1.103322838,Point,Point,300,180,240,120,300
United States,21068815,Atlanta,3/28/2022 12:03:00 AM,Detailed description of the incident #21068815,odor of gas/smoke or unknown,F93,30324,GA,AFRD Station 29,Atlanta,30324,0.662898055,Point,Point,480,240,240,120,300
United States,21076149,Atlanta,4/28/2022 5:01:00 PM,Detailed description of the incident #21076149,odor of gas/smoke or unknown,F93,30326,GA,AFRD Station 3,Atlanta,30326,0.596424364,Point,Point,300,60,240,60,300
United States,22005985,Atlanta,7/28/2022 3:34:00 AM,Detailed description of the incident #22005985,grass/brush fire/outside burning,F35,30310,GA,AFRD Station 17,Atlanta,30310,0.427531127,Point,Point,180,180,240,60,300
United States,21005683,Atlanta,11/29/2021 9:56:00 PM,Detailed description of the incident #21005683,fire (garbage/trash/dumpster),F33G,30306,GA,AFRD Station 19,Atlanta,30306,1.127945915,Point,Point,300,60,240,60,300
United States,21043517,Atlanta,12/26/2021 9:33:00 PM,Detailed description of the incident #21043517,fire alarm (assembly),F3A,30331,GA,AFRD Station 31,Atlanta,30331,0.593528116,Point,Point,120,120,240,60,300
United States,21045548,Atlanta,1/3/2022 12:43:00 AM,Detailed description of the incident #21045548,fire alarm (assembly),F3A,30312,GA,AFRD Station 10,Atlanta,30312,1.225980733,Point,Point,300,60,240,60,300
United States,21052120,Atlanta,1/25/2022 4:08:00 PM,Detailed description of the incident #21052120,fire alarm (assembly),F3A,30313,GA,AFRD Station 1,Atlanta,30313,2.927358429,Point,Point,360,60,240,0,300
United States,21059571,Atlanta,2/19/2022 4:47:00 PM,Detailed description of the incident #21059571,fire alarm (assembly),F3A,30309,GA,AFRD Station 15,Atlanta,30309,0.817958610,Point,Point,240,60,240,0,300
United States,21062885,Atlanta,3/4/2022 8:02:00 AM,Detailed description of the incident #21062885,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.300641576,Point,Point,300,0,240,60,300
United States,21069919,Atlanta,4/1/2022 5:44:00 PM,Detailed description of the incident #21069919,fire alarm (assembly),F3A,30318,GA,AFRD Station 38,Atlanta,30318,0.890798103,Point,Point,180,60,240,120,300
United States,21072728,Atlanta,4/13/2022 9:31:00 AM,Detailed description of the incident #21072728,fire alarm (assembly),F3A,30309,GA,AFRD Station 15,Atlanta,30309,1.191906397,Point,Point,360,60,240,60,300
United States,21073317,Atlanta,4/15/2022 7:10:00 PM,Detailed description of the incident #21073317,fire alarm (assembly),F3A,30326,GA,AFRD Station 3,Atlanta,30326,0.590658949,Point,Point,300,120,240,0,300
United States,21074092,Atlanta,4/19/2022 5:15:00 AM,Detailed description of the incident #21074092,fire alarm (assembly),F3A,30311,GA,AFRD Station 25,Atlanta,30311,0.651464171,Point,Point,720,60,240,60,300
United States,21087083,Atlanta,5/28/2022 11:35:00 PM,Detailed description of the incident #21087083,fire alarm (assembly),F3A,30363,GA,AFRD Station 11,Atlanta,30363,0.251822449,Point,Point,360,120,240,60,300
United States,21091685,Atlanta,6/19/2022 12:10:00 AM,Detailed description of the incident #21091685,fire alarm (assembly),F3A,30363,GA,AFRD Station 11,Atlanta,30363,1.120389174,Point,Point,540,120,240,60,300
United States,21093986,Atlanta,6/29/2022 5:59:00 AM,Detailed description of the incident #21093986,fire alarm (assembly),F3A,30305,GA,AFRD Station 21,Atlanta,30305,0.425831363,Point,Point,360,0,240,120,300
United States,21804714,Atlanta,2/22/2022 5:48:00 AM,Detailed description of the incident #21804714,odor of gas/smoke or unknown,F93,30337,GA,AFRD Station 32 (new),Atlanta,30337,0.446302974,Point,Point,900,120,240,60,300
United States,21805904,Atlanta,4/18/2022 5:02:00 AM,Detailed description of the incident #21805904,fire alarm (assembly),F3A,30354,GA,AFRD Station 35,Atlanta,30354,0.053410762,Point,Point,120,120,240,120,300
United States,22003960,Atlanta,7/17/2022 3:16:00 PM,Detailed description of the incident #22003960,fire (dwelling) (city only),F33D,30313,GA,AFRD Station 1,Atlanta,30313,3.064002826,Point,Point,60,240,240,0,300
United States,21008456,Atlanta,12/10/2021 9:39:00 AM,Detailed description of the incident #21008456,fire alarm (assembly),F3A,30318,GA,AFRD Station 23,Atlanta,30318,0.464677926,Point,Point,240,60,240,60,300
United States,21010101,Atlanta,12/15/2021 9:15:00 PM,Detailed description of the incident #21010101,fire alarm (assembly),F3A,30309,GA,AFRD Station 15,Atlanta,30309,0.651083524,Point,Point,420,60,240,60,300
United States,21043720,Atlanta,12/27/2021 3:26:00 PM,Detailed description of the incident #21043720,fire alarm (assembly),F3A,30312,GA,AFRD Station 10,Atlanta,30312,1.080718941,Point,Point,240,60,240,60,300
United States,21044469,Atlanta,12/30/2021 12:18:00 PM,Detailed description of the incident #21044469,grass/brush fire/outside burning,F35,30310,GA,AFRD Station 17,Atlanta,30310,1.515974762,Point,Point,600,240,240,0,300
United States,21050391,Atlanta,1/20/2022 3:05:00 AM,Detailed description of the incident #21050391,fire (dwelling) (city only),F33D,30315,GA,AFRD Station 2,Atlanta,30315,4.400443143,Point,Point,240,60,240,0,300
United States,21093290,Atlanta,6/26/2022 1:41:00 PM,Detailed description of the incident #21093290,gas leak - natural gas,F80N,30315,GA,AFRD Station 2,Atlanta,30315,3.179144443,Point,Point,300,60,240,120,300
United States,21007442,Atlanta,12/6/2021 2:15:00 PM,Detailed description of the incident #21007442,fire alarm (assembly),F3A,30363,GA,AFRD Station 11,Atlanta,30363,0.266714585,Point,Point,300,120,240,60,300
United States,21043995,Atlanta,12/28/2021 4:17:00 PM,Detailed description of the incident #21043995,fire alarm (assembly),F3A,30309,GA,AFRD Station 15,Atlanta,30309,0.406324693,Point,Point,180,120,240,60,300
United States,21050361,Atlanta,1/19/2022 11:23:00 PM,Detailed description of the incident #21050361,fire alarm (assembly),F3A,30363,GA,AFRD Station 11,Atlanta,30363,1.067990041,Point,Point,420,120,240,60,300
United States,21055708,Atlanta,2/6/2022 9:24:00 PM,Detailed description of the incident #21055708,grass/brush fire/outside burning,F35,30314,GA,AFRD Station 16,Atlanta,30314,0.876862750,Point,Point,420,60,240,60,300
United States,21057057,Atlanta,2/11/2022 4:30:00 PM,Detailed description of the incident #21057057,fire alarm (assembly),F3A,30309,GA,AFRD Station 15,Atlanta,30309,0.213486938,Point,Point,120,0,240,120,300
United States,21067312,Atlanta,3/21/2022 4:59:00 PM,Detailed description of the incident #21067312,fire alarm (assembly),F3A,30312,GA,AFRD Station 4,Atlanta,30312,0.588019468,Point,Point,420,60,240,120,300
United States,21070980,Atlanta,4/5/2022 11:27:00 PM,Detailed description of the incident #21070980,odor of gas/smoke or unknown,F93,30314,GA,AFRD Station 16,Atlanta,30314,1.081691926,Point,Point,240,180,240,120,300
United States,21089463,Atlanta,6/9/2022 7:20:00 AM,Detailed description of the incident #21089463,fire alarm (assembly),F3A,30327,GA,AFRD Station 26,Atlanta,30327,1.172554189,Point,Point,360,0,240,120,300
United States,21090750,Atlanta,6/14/2022 9:16:00 PM,Detailed description of the incident #21090750,odor of gas/smoke or unknown,F93,30324,GA,AFRD Station 29,Atlanta,30324,0.905329027,Point,Point,300,180,240,60,300
United States,22000641,Atlanta,7/4/2022 2:21:00 AM,Detailed description of the incident #22000641,fire alarm (assembly),F3A,30316,GA,AFRD Station 13,Atlanta,30316,0.100765638,Point,Point,120,180,240,120,300
United States,21008810,Atlanta,12/11/2021 11:28:00 AM,Detailed description of the incident #21008810,fire alarm (assembly),F3A,30327,GA,AFRD Station 27,Atlanta,30327,0.430912718,Point,Point,240,60,240,60,300
United States,21068603,Atlanta,3/26/2022 11:00:00 PM,Detailed description of the incident #21068603,fire (dwelling) (city only),F33D,30331,GA,AFRD Station 31,Atlanta,30331,1.610059064,Point,Point,180,60,240,0,300
United States,21069254,Atlanta,3/30/2022 12:50:00 AM,Detailed description of the incident #21069254,fire (business),F33B,30312,GA,AFRD Station 4,Atlanta,30312,1.002417188,Point,Point,360,1320,240,60,300
United States,21070472,Atlanta,4/3/2022 10:32:00 PM,Detailed description of the incident #21070472,fire alarm (assembly),F3A,30309,GA,AFRD Station 15,Atlanta,30309,0.398375646,Point,Point,300,60,240,60,300
United States,21074555,Atlanta,4/21/2022 11:45:00 AM,Detailed description of the incident #21074555,fire alarm (assembly),F3A,30312,GA,AFRD Station 4,Atlanta,30312,0.588019468,Point,Point,180,0,240,120,300
